Invoice,InvoiceDate,Customer_ID,Country
522934,2010-09-17 15:10:00,17949.0,United Kingdom
522936,2010-09-17 15:12:00,17949.0,United Kingdom
522939,2010-09-17 15:25:00,15757.0,United Kingdom
522940,2010-09-17 15:26:00,15876.0,United Kingdom
522941,2010-09-17 15:41:00,13552.0,United Kingdom
522942,2010-09-17 15:42:00,13552.0,United Kingdom
522943,2010-09-17 15:51:00,12543.0,Spain
522944,2010-09-17 16:03:00,15867.0,United Kingdom
C522945,2010-09-17 16:06:00,15867.0,United Kingdom
522948,2010-09-19 10:05:00,17243.0,United Kingdom
522949,2010-09-19 10:20:00,13998.0,United Kingdom
522950,2010-09-19 10:33:00,13542.0,United Kingdom
C522951,2010-09-19 11:21:00,13617.0,United Kingdom
522952,2010-09-19 11:25:00,14553.0,United Kingdom
522953,2010-09-19 11:53:00,14646.0,Netherlands
522954,2010-09-19 11:57:00,18089.0,United Kingdom
522955,2010-09-19 12:01:00,16233.0,United Kingdom
522956,2010-09-19 12:03:00,13015.0,United Kingdom
522957,2010-09-19 12:05:00,17188.0,United Kingdom
522958,2010-09-19 12:15:00,16549.0,United Kingdom
522959,2010-09-19 12:33:00,14878.0,United Kingdom
522960,2010-09-19 12:38:00,16983.0,United Kingdom
522962,2010-09-19 12:39:00,13701.0,United Kingdom
522961,2010-09-19 12:39:00,13554.0,United Kingdom
522963,2010-09-19 12:40:00,16053.0,United Kingdom
522964,2010-09-19 12:45:00,15288.0,United Kingdom
522965,2010-09-19 12:47:00,17730.0,United Kingdom
522966,2010-09-19 13:01:00,16007.0,United Kingdom
522967,2010-09-19 13:02:00,18257.0,United Kingdom
522968,2010-09-19 13:05:00,13137.0,United Kingdom
522969,2010-09-19 13:12:00,14247.0,United Kingdom
522970,2010-09-19 13:13:00,13617.0,United Kingdom
522971,2010-09-19 13:27:00,16395.0,United Kingdom
522972,2010-09-19 13:29:00,13408.0,United Kingdom
522973,2010-09-19 13:36:00,16434.0,United Kingdom
522975,2010-09-19 13:37:00,16524.0,United Kingdom
522974,2010-09-19 13:37:00,17582.0,United Kingdom
522976,2010-09-19 13:43:00,13067.0,United Kingdom
522977,2010-09-19 13:45:00,15483.0,United Kingdom
522978,2010-09-19 13:51:00,17085.0,United Kingdom
522979,2010-09-19 13:57:00,15519.0,United Kingdom
522981,2010-09-19 14:03:00,18094.0,United Kingdom
522982,2010-09-19 14:03:00,12867.0,United Kingdom
522983,2010-09-19 14:07:00,17913.0,United Kingdom
522984,2010-09-19 14:11:00,17027.0,United Kingdom
522985,2010-09-19 14:12:00,14776.0,United Kingdom
522986,2010-09-19 14:45:00,13883.0,United Kingdom
522987,2010-09-19 14:51:00,17625.0,United Kingdom
522988,2010-09-19 14:55:00,15215.0,United Kingdom
522989,2010-09-19 15:09:00,17051.0,United Kingdom
522990,2010-09-19 15:13:00,13465.0,United Kingdom
522991,2010-09-19 15:16:00,13709.0,United Kingdom
522992,2010-09-19 15:17:00,13709.0,United Kingdom
522993,2010-09-19 15:36:00,18064.0,United Kingdom
522994,2010-09-19 15:37:00,18064.0,United Kingdom
522995,2010-09-19 15:40:00,14606.0,United Kingdom
522996,2010-09-19 15:41:00,14513.0,United Kingdom
522997,2010-09-19 15:47:00,16770.0,United Kingdom
522999,2010-09-19 15:53:00,17255.0,United Kingdom
523000,2010-09-19 15:59:00,13842.0,United Kingdom
523001,2010-09-19 16:00:00,15291.0,United Kingdom
523002,2010-09-19 16:02:00,16655.0,United Kingdom
523003,2010-09-19 16:14:00,16264.0,United Kingdom
523004,2010-09-19 16:18:00,13451.0,United Kingdom
523005,2010-09-19 16:20:00,12748.0,United Kingdom
523006,2010-09-19 16:22:00,15870.0,United Kingdom
523007,2010-09-19 16:27:00,15870.0,United Kingdom
523008,2010-09-20 08:59:00,17675.0,United Kingdom
523009,2010-09-20 10:01:00,13881.0,United Kingdom
523010,2010-09-20 10:05:00,13881.0,United Kingdom
523011,2010-09-20 10:07:00,13881.0,United Kingdom
523012,2010-09-20 10:08:00,17163.0,United Kingdom
523013,2010-09-20 10:15:00,15599.0,United Kingdom
523015,2010-09-20 10:23:00,15462.0,United Kingdom
523016,2010-09-20 10:28:00,13889.0,United Kingdom
523017,2010-09-20 11:21:00,12524.0,Germany
523018,2010-09-20 11:22:00,12524.0,Germany
523019,2010-09-20 11:24:00,17811.0,United Kingdom
523020,2010-09-20 11:40:00,13702.0,United Kingdom
523021,2010-09-20 11:40:00,18225.0,United Kingdom
523022,2010-09-20 11:42:00,12437.0,France
523023,2010-09-20 11:45:00,17716.0,United Kingdom
523033,2010-09-20 11:48:00,14212.0,United Kingdom
C523031,2010-09-20 11:48:00,12708.0,Germany
C523037,2010-09-20 11:50:00,12437.0,France
523059,2010-09-20 12:01:00,14156.0,EIRE
523062,2010-09-20 12:02:00,14156.0,EIRE
523065,2010-09-20 12:05:00,16919.0,United Kingdom
C523076,2010-09-20 12:09:00,16919.0,United Kingdom
523082,2010-09-20 12:15:00,14911.0,EIRE
523097,2010-09-20 12:21:00,17055.0,United Kingdom
523106,2010-09-20 12:26:00,12850.0,United Kingdom
C523107,2010-09-20 12:26:00,16919.0,United Kingdom
523108,2010-09-20 12:27:00,16919.0,United Kingdom
523114,2010-09-20 12:34:00,17268.0,United Kingdom
523115,2010-09-20 12:41:00,12388.0,Australia
523116,2010-09-20 12:49:00,16125.0,United Kingdom
523117,2010-09-20 12:53:00,16316.0,United Kingdom
523118,2010-09-20 12:54:00,17338.0,United Kingdom
C523119,2010-09-20 13:03:00,17841.0,United Kingdom
523120,2010-09-20 13:08:00,15803.0,United Kingdom
523121,2010-09-20 13:08:00,12993.0,United Kingdom
523122,2010-09-20 13:09:00,12993.0,United Kingdom
523123,2010-09-20 13:23:00,14794.0,United Kingdom
523124,2010-09-20 13:26:00,18251.0,United Kingdom
523125,2010-09-20 13:35:00,14291.0,United Kingdom
523126,2010-09-20 13:37:00,14291.0,United Kingdom
523127,2010-09-20 13:41:00,17259.0,United Kingdom
523128,2010-09-20 13:41:00,18097.0,United Kingdom
523129,2010-09-20 13:44:00,17841.0,United Kingdom
523130,2010-09-20 13:47:00,17259.0,United Kingdom
523131,2010-09-20 13:57:00,18242.0,United Kingdom
523132,2010-09-20 14:02:00,17167.0,United Kingdom
523133,2010-09-20 14:04:00,16168.0,United Kingdom
523134,2010-09-20 14:06:00,16210.0,United Kingdom
523135,2010-09-20 14:08:00,13316.0,United Kingdom
523137,2010-09-20 14:14:00,17785.0,United Kingdom
523136,2010-09-20 14:14:00,14735.0,United Kingdom
523141,2010-09-20 14:32:00,14482.0,United Kingdom
523144,2010-09-20 14:38:00,13431.0,United Kingdom
523145,2010-09-20 14:39:00,13431.0,United Kingdom
523146,2010-09-20 14:39:00,12455.0,Cyprus
C523147,2010-09-20 14:43:00,17457.0,United Kingdom
523149,2010-09-20 14:49:00,17585.0,United Kingdom
C523151,2010-09-20 14:56:00,16754.0,United Kingdom
523152,2010-09-20 15:00:00,16986.0,United Kingdom
C523153,2010-09-20 15:00:00,16754.0,United Kingdom
523155,2010-09-20 15:03:00,14668.0,United Kingdom
523156,2010-09-20 15:12:00,13599.0,United Kingdom
523157,2010-09-20 15:14:00,13599.0,United Kingdom
C523158,2010-09-20 15:17:00,16133.0,United Kingdom
C523159,2010-09-20 15:19:00,14906.0,United Kingdom
523161,2010-09-20 15:24:00,14146.0,United Kingdom
523162,2010-09-20 15:27:00,14146.0,United Kingdom
523163,2010-09-20 15:31:00,12417.0,Belgium
523164,2010-09-20 15:31:00,18172.0,United Kingdom
523165,2010-09-20 15:32:00,17834.0,United Kingdom
523167,2010-09-20 15:33:00,18172.0,United Kingdom
523166,2010-09-20 15:33:00,17940.0,United Kingdom
523168,2010-09-20 15:37:00,17949.0,United Kingdom
C523169,2010-09-20 15:39:00,16947.0,United Kingdom
523170,2010-09-20 15:48:00,18220.0,United Kingdom
523172,2010-09-20 15:54:00,14114.0,United Kingdom
C523171,2010-09-20 15:54:00,17284.0,United Kingdom
C523174,2010-09-20 15:58:00,15722.0,United Kingdom
523176,2010-09-20 16:18:00,17284.0,United Kingdom
C523177,2010-09-20 16:21:00,17284.0,United Kingdom
523179,2010-09-20 16:22:00,12910.0,United Kingdom
523180,2010-09-20 16:23:00,12910.0,United Kingdom
523182,2010-09-20 16:30:00,14906.0,United Kingdom
C523183,2010-09-20 16:33:00,14906.0,United Kingdom
523186,2010-09-20 16:39:00,12643.0,France
C523187,2010-09-20 16:48:00,14156.0,EIRE
523188,2010-09-20 16:48:00,15722.0,United Kingdom
523192,2010-09-20 17:32:00,15167.0,United Kingdom
523194,2010-09-21 08:12:00,13375.0,United Kingdom
523195,2010-09-21 08:25:00,13802.0,United Kingdom
523196,2010-09-21 08:49:00,17726.0,United Kingdom
523197,2010-09-21 09:14:00,15473.0,United Kingdom
523198,2010-09-21 09:17:00,14227.0,United Kingdom
523199,2010-09-21 09:19:00,16133.0,United Kingdom
523200,2010-09-21 09:26:00,14676.0,United Kingdom
523201,2010-09-21 09:47:00,16156.0,United Kingdom
523202,2010-09-21 09:48:00,16156.0,United Kingdom
523203,2010-09-21 09:50:00,14152.0,United Kingdom
523203,2010-09-21 09:51:00,14152.0,United Kingdom
523204,2010-09-21 10:10:00,17226.0,United Kingdom
523205,2010-09-21 10:11:00,16586.0,United Kingdom
523206,2010-09-21 10:27:00,13689.0,United Kingdom
523207,2010-09-21 10:30:00,14852.0,United Kingdom
523208,2010-09-21 10:45:00,17381.0,United Kingdom
523211,2010-09-21 10:46:00,16465.0,United Kingdom
523213,2010-09-21 10:47:00,16945.0,United Kingdom
523215,2010-09-21 10:47:00,12841.0,United Kingdom
523229,2010-09-21 10:55:00,17381.0,United Kingdom
523277,2010-09-21 11:36:00,16145.0,United Kingdom
C523281,2010-09-21 11:46:00,16886.0,United Kingdom
523282,2010-09-21 11:50:00,17287.0,United Kingdom
523283,2010-09-21 12:02:00,13799.0,United Kingdom
523285,2010-09-21 12:06:00,12931.0,United Kingdom
523286,2010-09-21 12:07:00,14716.0,United Kingdom
523289,2010-09-21 12:17:00,18287.0,United Kingdom
523290,2010-09-21 12:19:00,18287.0,United Kingdom
523291,2010-09-21 12:22:00,14534.0,United Kingdom
523297,2010-09-21 12:30:00,15838.0,United Kingdom
523298,2010-09-21 12:31:00,17480.0,United Kingdom
C523299,2010-09-21 12:35:00,12600.0,Germany
523300,2010-09-21 12:36:00,12748.0,United Kingdom
523301,2010-09-21 12:37:00,16493.0,United Kingdom
523302,2010-09-21 12:43:00,14911.0,EIRE
523304,2010-09-21 12:46:00,14688.0,United Kingdom
523305,2010-09-21 12:49:00,12751.0,Brazil
523306,2010-09-21 12:54:00,14911.0,EIRE
523307,2010-09-21 12:56:00,17017.0,United Kingdom
523308,2010-09-21 13:06:00,14156.0,EIRE
523309,2010-09-21 13:08:00,14156.0,EIRE
523310,2010-09-21 13:13:00,15311.0,United Kingdom
523312,2010-09-21 13:16:00,15041.0,United Kingdom
523313,2010-09-21 13:21:00,14936.0,Channel Islands
523314,2010-09-21 13:24:00,14224.0,United Kingdom
523315,2010-09-21 13:26:00,15032.0,United Kingdom
523316,2010-09-21 13:26:00,17406.0,United Kingdom
523319,2010-09-21 13:37:00,16511.0,United Kingdom
523320,2010-09-21 13:39:00,14169.0,United Kingdom
523321,2010-09-21 13:40:00,17046.0,United Kingdom
523322,2010-09-21 13:50:00,15329.0,United Kingdom
523323,2010-09-21 13:51:00,18041.0,United Kingdom
523324,2010-09-21 14:12:00,17438.0,United Kingdom
523326,2010-09-21 14:12:00,13183.0,United Kingdom
523327,2010-09-21 14:22:00,14761.0,United Kingdom
523328,2010-09-21 14:26:00,17865.0,United Kingdom
523329,2010-09-21 14:29:00,17865.0,United Kingdom
523330,2010-09-21 14:39:00,16998.0,United Kingdom
523331,2010-09-21 14:46:00,15728.0,United Kingdom
523332,2010-09-21 14:48:00,16705.0,United Kingdom
523333,2010-09-21 14:48:00,16954.0,United Kingdom
523334,2010-09-21 14:51:00,14126.0,United Kingdom
523335,2010-09-21 14:58:00,12928.0,United Kingdom
523336,2010-09-21 14:59:00,12928.0,United Kingdom
523337,2010-09-21 15:11:00,16033.0,United Kingdom
523338,2010-09-21 15:14:00,14866.0,United Kingdom
523339,2010-09-21 15:28:00,13410.0,United Kingdom
523340,2010-09-21 15:36:00,12474.0,Germany
523341,2010-09-21 15:39:00,13468.0,United Kingdom
523342,2010-09-21 15:41:00,18093.0,United Kingdom
523344,2010-09-21 15:51:00,13031.0,United Kingdom
523345,2010-09-21 15:57:00,12802.0,Netherlands
523347,2010-09-21 16:14:00,17127.0,United Kingdom
523348,2010-09-21 16:26:00,17850.0,United Kingdom
523349,2010-09-21 16:28:00,17850.0,United Kingdom
523350,2010-09-21 16:36:00,16558.0,United Kingdom
523351,2010-09-21 16:37:00,17850.0,United Kingdom
C523352,2010-09-21 16:39:00,16684.0,United Kingdom
523353,2010-09-21 16:40:00,17850.0,United Kingdom
523354,2010-09-21 16:44:00,17161.0,United Kingdom
523355,2010-09-21 16:47:00,17961.0,United Kingdom
523356,2010-09-21 17:10:00,14911.0,EIRE
523357,2010-09-21 17:21:00,17850.0,United Kingdom
523358,2010-09-21 17:22:00,17850.0,United Kingdom
523359,2010-09-21 17:29:00,14933.0,Channel Islands
523360,2010-09-21 17:45:00,17850.0,United Kingdom
523361,2010-09-21 17:50:00,13214.0,United Kingdom
523362,2010-09-21 18:03:00,17850.0,United Kingdom
523364,2010-09-21 18:05:00,17850.0,United Kingdom
523363,2010-09-21 18:05:00,17850.0,United Kingdom
523365,2010-09-21 18:06:00,17850.0,United Kingdom
523366,2010-09-21 18:15:00,14560.0,United Kingdom
523367,2010-09-21 18:16:00,18092.0,United Kingdom
523369,2010-09-21 18:30:00,14113.0,United Kingdom
523370,2010-09-21 18:42:00,17926.0,United Kingdom
523371,2010-09-21 18:43:00,17850.0,United Kingdom
523372,2010-09-21 18:43:00,17850.0,United Kingdom
523373,2010-09-21 18:56:00,16199.0,United Kingdom
523374,2010-09-21 19:10:00,17850.0,United Kingdom
523375,2010-09-21 19:13:00,17850.0,United Kingdom
523376,2010-09-21 19:14:00,17850.0,United Kingdom
523377,2010-09-21 19:21:00,17850.0,United Kingdom
C523378,2010-09-21 19:37:00,15766.0,United Kingdom
C523379,2010-09-21 19:38:00,13408.0,United Kingdom
C523381,2010-09-21 19:40:00,16080.0,United Kingdom
C523380,2010-09-21 19:40:00,15966.0,United Kingdom
C523382,2010-09-21 19:42:00,14911.0,EIRE
C523383,2010-09-21 19:44:00,18136.0,United Kingdom
C523384,2010-09-21 19:46:00,13424.0,United Kingdom
C523385,2010-09-21 19:50:00,18260.0,United Kingdom
C523386,2010-09-21 19:51:00,13983.0,United Kingdom
C523387,2010-09-21 19:54:00,16042.0,United Kingdom
C523388,2010-09-21 19:56:00,13126.0,United Kingdom
C523389,2010-09-21 19:57:00,13440.0,United Kingdom
C523390,2010-09-21 20:00:00,16143.0,United Kingdom
523391,2010-09-21 20:02:00,16013.0,United Kingdom
C523392,2010-09-21 20:03:00,15182.0,United Kingdom
C523393,2010-09-21 20:05:00,13324.0,United Kingdom
C523394,2010-09-21 20:07:00,17728.0,United Kingdom
C523395,2010-09-21 20:07:00,16646.0,United Kingdom
C523396,2010-09-21 20:13:00,13555.0,United Kingdom
C523397,2010-09-21 20:16:00,17865.0,United Kingdom
C523398,2010-09-21 20:17:00,12474.0,Germany
C523399,2010-09-21 20:20:00,13579.0,United Kingdom
C523400,2010-09-21 20:21:00,16556.0,United Kingdom
C523401,2010-09-21 20:23:00,18223.0,United Kingdom
C523402,2010-09-21 20:24:00,15291.0,United Kingdom
C523403,2010-09-21 20:26:00,13319.0,United Kingdom
C523404,2010-09-21 20:29:00,13534.0,United Kingdom
C523405,2010-09-21 20:30:00,13557.0,United Kingdom
C523406,2010-09-21 20:32:00,14282.0,United Kingdom
C523407,2010-09-21 20:35:00,15764.0,United Kingdom
C523408,2010-09-21 20:36:00,13440.0,United Kingdom
523409,2010-09-21 20:38:00,13440.0,United Kingdom
523410,2010-09-22 08:44:00,17850.0,United Kingdom
523411,2010-09-22 08:45:00,17850.0,United Kingdom
523412,2010-09-22 08:47:00,17850.0,United Kingdom
523413,2010-09-22 08:50:00,17850.0,United Kingdom
523414,2010-09-22 09:08:00,13557.0,United Kingdom
523415,2010-09-22 09:18:00,17850.0,United Kingdom
523416,2010-09-22 09:19:00,14611.0,United Kingdom
523417,2010-09-22 09:21:00,13474.0,United Kingdom
523418,2010-09-22 09:23:00,17850.0,United Kingdom
523419,2010-09-22 09:25:00,17850.0,United Kingdom
523420,2010-09-22 09:53:00,17850.0,United Kingdom
523421,2010-09-22 09:54:00,17850.0,United Kingdom
523422,2010-09-22 10:10:00,17850.0,United Kingdom
523423,2010-09-22 10:11:00,17850.0,United Kingdom
523424,2010-09-22 10:19:00,14739.0,United Kingdom
523425,2010-09-22 10:22:00,16700.0,United Kingdom
523426,2010-09-22 10:24:00,16700.0,United Kingdom
C523427,2010-09-22 10:43:00,14933.0,Channel Islands
523428,2010-09-22 10:44:00,14933.0,Channel Islands
523429,2010-09-22 10:46:00,14933.0,Channel Islands
523430,2010-09-22 10:47:00,14933.0,Channel Islands
523431,2010-09-22 11:01:00,17819.0,United Kingdom
523432,2010-09-22 11:05:00,16723.0,United Kingdom
523448,2010-09-22 11:19:00,12578.0,Italy
523456,2010-09-22 11:28:00,12835.0,United Kingdom
523461,2010-09-22 11:32:00,17850.0,United Kingdom
523462,2010-09-22 11:34:00,17850.0,United Kingdom
523465,2010-09-22 11:37:00,17850.0,United Kingdom
523468,2010-09-22 11:40:00,17850.0,United Kingdom
523469,2010-09-22 11:41:00,17850.0,United Kingdom
523470,2010-09-22 11:41:00,17850.0,United Kingdom
523471,2010-09-22 11:45:00,14182.0,United Kingdom
523493,2010-09-22 11:55:00,15719.0,United Kingdom
523494,2010-09-22 11:56:00,13769.0,United Kingdom
C523507,2010-09-22 12:02:00,12450.0,Spain
523510,2010-09-22 12:24:00,17840.0,United Kingdom
523511,2010-09-22 12:31:00,17850.0,United Kingdom
523512,2010-09-22 12:33:00,17850.0,United Kingdom
523513,2010-09-22 12:38:00,17850.0,United Kingdom
523514,2010-09-22 12:39:00,17850.0,United Kingdom
523515,2010-09-22 12:44:00,15039.0,United Kingdom
523516,2010-09-22 12:46:00,13089.0,United Kingdom
523524,2010-09-22 13:07:00,14570.0,United Kingdom
523535,2010-09-22 13:39:00,17068.0,United Kingdom
523536,2010-09-22 13:51:00,17002.0,United Kingdom
523538,2010-09-22 14:01:00,16341.0,United Kingdom
523537,2010-09-22 14:01:00,13196.0,United Kingdom
523539,2010-09-22 14:05:00,16329.0,United Kingdom
523540,2010-09-22 14:07:00,17850.0,United Kingdom
523541,2010-09-22 14:22:00,15057.0,United Kingdom
523542,2010-09-22 14:24:00,17713.0,United Kingdom
523550,2010-09-22 14:42:00,15847.0,United Kingdom
523551,2010-09-22 14:47:00,14439.0,Greece
523554,2010-09-22 15:09:00,15681.0,United Kingdom
523555,2010-09-22 15:10:00,15681.0,United Kingdom
523563,2010-09-22 15:23:00,14894.0,United Kingdom
523564,2010-09-22 15:37:00,13610.0,United Kingdom
523565,2010-09-22 15:38:00,15061.0,United Kingdom
523566,2010-09-22 15:39:00,15061.0,United Kingdom
523567,2010-09-22 15:40:00,15061.0,United Kingdom
523568,2010-09-22 15:41:00,15061.0,United Kingdom
523569,2010-09-22 15:42:00,15061.0,United Kingdom
523570,2010-09-22 15:58:00,13857.0,United Kingdom
523572,2010-09-22 16:04:00,13576.0,United Kingdom
523573,2010-09-22 16:17:00,14372.0,United Kingdom
C523574,2010-09-22 16:19:00,13910.0,United Kingdom
523576,2010-09-22 16:26:00,13205.0,United Kingdom
523577,2010-09-22 16:32:00,13288.0,United Kingdom
523579,2010-09-22 16:34:00,13756.0,United Kingdom
523580,2010-09-22 16:41:00,17949.0,United Kingdom
523581,2010-09-22 16:43:00,17949.0,United Kingdom
523582,2010-09-22 16:46:00,17949.0,United Kingdom
523583,2010-09-22 17:16:00,12681.0,France
523585,2010-09-23 08:10:00,15107.0,United Kingdom
523586,2010-09-23 08:54:00,14648.0,United Kingdom
523587,2010-09-23 09:02:00,16638.0,United Kingdom
523588,2010-09-23 09:11:00,14837.0,United Kingdom
523589,2010-09-23 09:33:00,15761.0,United Kingdom
523590,2010-09-23 09:45:00,17663.0,United Kingdom
523591,2010-09-23 10:06:00,13635.0,United Kingdom
523592,2010-09-23 10:09:00,14060.0,United Kingdom
523593,2010-09-23 10:10:00,14060.0,United Kingdom
523595,2010-09-23 10:23:00,15366.0,United Kingdom
523594,2010-09-23 10:23:00,12802.0,Netherlands
C523602,2010-09-23 10:30:00,12437.0,France
523611,2010-09-23 10:40:00,17373.0,United Kingdom
523612,2010-09-23 10:44:00,13001.0,United Kingdom
523613,2010-09-23 10:45:00,12727.0,France
523614,2010-09-23 10:49:00,16857.0,United Kingdom
523615,2010-09-23 10:51:00,13107.0,United Kingdom
523623,2010-09-23 11:04:00,13590.0,United Kingdom
523624,2010-09-23 11:21:00,17377.0,United Kingdom
523626,2010-09-23 11:26:00,17735.0,United Kingdom
C523632,2010-09-23 11:34:00,16383.0,United Kingdom
523633,2010-09-23 11:40:00,14701.0,United Kingdom
523634,2010-09-23 11:45:00,13519.0,United Kingdom
523635,2010-09-23 11:46:00,14701.0,United Kingdom
523636,2010-09-23 11:57:00,12916.0,United Kingdom
523637,2010-09-23 11:58:00,14606.0,United Kingdom
523638,2010-09-23 12:01:00,13097.0,United Kingdom
523639,2010-09-23 12:05:00,13097.0,United Kingdom
523640,2010-09-23 12:06:00,16515.0,United Kingdom
523641,2010-09-23 12:08:00,18226.0,United Kingdom
523644,2010-09-23 12:18:00,17841.0,United Kingdom
523645,2010-09-23 12:19:00,12838.0,United Kingdom
523646,2010-09-23 12:25:00,16383.0,United Kingdom
523647,2010-09-23 12:33:00,14507.0,United Kingdom
523648,2010-09-23 12:37:00,16830.0,United Kingdom
523649,2010-09-23 12:42:00,13264.0,United Kingdom
523650,2010-09-23 13:03:00,18107.0,United Kingdom
523651,2010-09-23 13:04:00,14715.0,United Kingdom
523652,2010-09-23 13:07:00,15140.0,United Kingdom
523653,2010-09-23 13:11:00,16856.0,United Kingdom
523654,2010-09-23 13:13:00,16325.0,United Kingdom
523655,2010-09-23 13:26:00,17504.0,United Kingdom
523656,2010-09-23 13:33:00,18193.0,United Kingdom
C523657,2010-09-23 13:33:00,15005.0,United Kingdom
523658,2010-09-23 13:38:00,15023.0,United Kingdom
523659,2010-09-23 13:54:00,18096.0,United Kingdom
523660,2010-09-23 14:00:00,15476.0,United Kingdom
523661,2010-09-23 14:06:00,14857.0,United Kingdom
523662,2010-09-23 14:08:00,16921.0,United Kingdom
523663,2010-09-23 14:09:00,14857.0,United Kingdom
523664,2010-09-23 14:15:00,15005.0,United Kingdom
523684,2010-09-23 14:33:00,16647.0,United Kingdom
523688,2010-09-23 14:37:00,16992.0,United Kingdom
523690,2010-09-23 14:39:00,17873.0,United Kingdom
523695,2010-09-23 14:45:00,12928.0,United Kingdom
C523701,2010-09-23 15:01:00,17743.0,United Kingdom
523709,2010-09-23 15:12:00,12731.0,France
523710,2010-09-23 15:22:00,17696.0,United Kingdom
523711,2010-09-23 15:23:00,16298.0,United Kingdom
523713,2010-09-23 15:43:00,16546.0,United Kingdom
523718,2010-09-23 15:48:00,13985.0,United Kingdom
523720,2010-09-23 16:23:00,12844.0,United Kingdom
523721,2010-09-23 16:23:00,12748.0,United Kingdom
523722,2010-09-23 16:40:00,16261.0,United Kingdom
523726,2010-09-23 16:56:00,12748.0,United Kingdom
523727,2010-09-23 16:57:00,13705.0,United Kingdom
523728,2010-09-23 17:11:00,14952.0,United Kingdom
523729,2010-09-23 17:13:00,14952.0,United Kingdom
523730,2010-09-23 17:14:00,13178.0,United Kingdom
523731,2010-09-23 17:16:00,17519.0,United Kingdom
523732,2010-09-23 17:23:00,15628.0,United Kingdom
523733,2010-09-23 17:34:00,16775.0,United Kingdom
523744,2010-09-23 17:48:00,14992.0,United Kingdom
523745,2010-09-23 18:00:00,13969.0,United Kingdom
523748,2010-09-23 18:24:00,14628.0,United Kingdom
523749,2010-09-23 18:32:00,17134.0,United Kingdom
523750,2010-09-23 19:27:00,16497.0,United Kingdom
523751,2010-09-23 19:28:00,16497.0,United Kingdom
523752,2010-09-23 19:32:00,17884.0,United Kingdom
523753,2010-09-23 19:40:00,17848.0,United Kingdom
523754,2010-09-23 19:41:00,17848.0,United Kingdom
523755,2010-09-23 19:48:00,13291.0,United Kingdom
523756,2010-09-23 19:50:00,15426.0,United Kingdom
523757,2010-09-23 19:51:00,15426.0,United Kingdom
523758,2010-09-23 20:01:00,17021.0,United Kingdom
523760,2010-09-24 09:41:00,13851.0,United Kingdom
523761,2010-09-24 09:41:00,17001.0,United Kingdom
523762,2010-09-24 09:42:00,13851.0,United Kingdom
523763,2010-09-24 09:49:00,16531.0,United Kingdom
523764,2010-09-24 10:10:00,15394.0,United Kingdom
C523765,2010-09-24 10:20:00,17032.0,United Kingdom
523766,2010-09-24 10:28:00,14875.0,United Kingdom
523766,2010-09-24 10:29:00,14875.0,United Kingdom
523768,2010-09-24 10:29:00,14134.0,United Kingdom
523767,2010-09-24 10:29:00,18172.0,United Kingdom
523769,2010-09-24 10:48:00,17567.0,United Kingdom
523770,2010-09-24 10:58:00,14967.0,United Kingdom
523771,2010-09-24 10:59:00,14967.0,United Kingdom
C523772,2010-09-24 11:04:00,12782.0,Portugal
523773,2010-09-24 11:11:00,17811.0,United Kingdom
523774,2010-09-24 11:11:00,14967.0,United Kingdom
523775,2010-09-24 11:12:00,15945.0,United Kingdom
523776,2010-09-24 11:25:00,15898.0,United Kingdom
523786,2010-09-24 11:31:00,16692.0,United Kingdom
523792,2010-09-24 11:34:00,14994.0,United Kingdom
523805,2010-09-24 11:48:00,14527.0,United Kingdom
523821,2010-09-24 11:55:00,15658.0,United Kingdom
523835,2010-09-24 12:03:00,16140.0,United Kingdom
523836,2010-09-24 12:05:00,17372.0,United Kingdom
523837,2010-09-24 12:06:00,15601.0,United Kingdom
523838,2010-09-24 12:08:00,14934.0,Channel Islands
523839,2010-09-24 12:08:00,14001.0,United Kingdom
523840,2010-09-24 12:10:00,14001.0,United Kingdom
523841,2010-09-24 12:11:00,14934.0,Channel Islands
523845,2010-09-24 12:15:00,16675.0,United Kingdom
523855,2010-09-24 12:18:00,15551.0,United Kingdom
523864,2010-09-24 12:24:00,15034.0,United Kingdom
523865,2010-09-24 12:31:00,16186.0,United Kingdom
523866,2010-09-24 12:39:00,18008.0,United Kingdom
523867,2010-09-24 12:43:00,13174.0,United Kingdom
523868,2010-09-24 12:48:00,15044.0,United Kingdom
C523869,2010-09-24 12:53:00,14994.0,United Kingdom
523870,2010-09-24 12:58:00,17757.0,United Kingdom
523871,2010-09-24 12:59:00,16168.0,United Kingdom
523872,2010-09-24 13:00:00,15044.0,United Kingdom
C523873,2010-09-24 13:03:00,15044.0,United Kingdom
523874,2010-09-24 13:04:00,17396.0,United Kingdom
523875,2010-09-24 13:06:00,17682.0,United Kingdom
C523876,2010-09-24 13:07:00,15044.0,United Kingdom
523877,2010-09-24 13:08:00,15044.0,United Kingdom
523878,2010-09-24 13:09:00,15044.0,United Kingdom
523879,2010-09-24 13:30:00,15311.0,United Kingdom
C523880,2010-09-24 13:42:00,14802.0,United Kingdom
C523883,2010-09-24 13:52:00,14802.0,United Kingdom
C523885,2010-09-24 14:06:00,13448.0,United Kingdom
523887,2010-09-24 14:12:00,12429.0,Denmark
523888,2010-09-24 14:15:00,12429.0,Denmark
523889,2010-09-24 14:32:00,14226.0,United Kingdom
